NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,BUS,2011,16
ANTIOQUIA,ENVIGADO,OFICIAL,ACTIVO,BUS,2011,1
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,BUSETA,2011,2
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,CAMION,2011,697
ANTIOQUIA,ENVIGADO,OFICIAL,ACTIVO,CAMION,2011,7
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,CAMION,2011,12
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,2011,2383
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,CAMIONETA,2011,450
ANTIOQUIA,ENVIGADO,OFICIAL,ACTIVO,CAMIONETA,2011,5
ANTIOQUIA,ENVIGADO,OFICIAL,ACTIVO,CAMPERO,2011,2
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,2011,2112
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,CUATRIMOTO,2011,160
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,MICROBUS,2011,86
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,2011,9
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,MOTOCARRO,2011,381
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,MOTOCARRO,2011,19
ANTIOQUIA,ENVIGADO,OFICIAL,ACTIVO,MOTOCICLETA,2011,18
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,34703
ANTIOQUIA,ENVIGADO,PARTICULAR,ACTIVO,MOTOTRICICLO,2011,1
ANTIOQUIA,ENVIGADO,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,8
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,TRACTOCAMION,2011,127
ANTIOQUIA,ENVIGADO,OFICIAL,ACTIVO,VOLQUETA,2011,3
ANTIOQUIA,ENVIGADO,PUBLICO,ACTIVO,VOLQUETA,2011,136
ANTIOQUIA,FRONTINO,PARTICULAR,ACTIVO,AUTOMOVIL,2011,2
ANTIOQUIA,FRONTINO,PUBLICO,ACTIVO,AUTOMOVIL,2011,1
ANTIOQUIA,FRONTINO,PARTICULAR,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,FRONTINO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,358
ANTIOQUIA,GIRARDOTA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,77
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,AUTOMOVIL,2011,10
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,BUS,2011,5
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,BUSETA,2011,1
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,CAMION,2011,18
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,CAMIONETA,2011,13
ANTIOQUIA,GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,2011,33
ANTIOQUIA,GIRARDOTA,PARTICULAR,ACTIVO,CAMPERO,2011,11
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,MICROBUS,2011,4
ANTIOQUIA,GIRARDOTA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,522
ANTIOQUIA,GIRARDOTA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,1
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,TRACTOCAMION,2011,2
ANTIOQUIA,GIRARDOTA,PUBLICO,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,GUARNE,PARTICULAR,ACTIVO,AUTOMOVIL,2011,7
ANTIOQUIA,GUARNE,PUBLICO,ACTIVO,AUTOMOVIL,2011,1
ANTIOQUIA,GUARNE,PUBLICO,ACTIVO,CAMION,2011,1
ANTIOQUIA,GUARNE,PARTICULAR,ACTIVO,CAMIONETA,2011,4
ANTIOQUIA,GUARNE,PARTICULAR,ACTIVO,CAMPERO,2011,2
ANTIOQUIA,GUARNE,PARTICULAR,ACTIVO,MOTOCICLETA,2011,4
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,AUTOMOVIL,2011,450
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,AUTOMOVIL,2011,168
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,BUS,2011,2
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,CAMION,2011,17
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,CAMIONETA,2011,22
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,CAMIONETA,2011,109
ANTIOQUIA,ITAGUI,OFICIAL,ACTIVO,CAMIONETA,2011,1
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,CAMPERO,2011,59
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,CUATRIMOTO,2011,13
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,MICROBUS,2011,17
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,MICROBUS,2011,2
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,MOTOCARRO,2011,339
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,MOTOCARRO,2011,3
ANTIOQUIA,ITAGUI,OFICIAL,ACTIVO,MOTOCICLETA,2011,6
ANTIOQUIA,ITAGUI,PARTICULAR,ACTIVO,MOTOCICLETA,2011,10952
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,TRACTOCAMION,2011,3
ANTIOQUIA,ITAGUI,PUBLICO,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,196
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,AUTOMOVIL,2011,21
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,BUS,2011,9
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,CAMION,2011,127
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,CAMIONETA,2011,85
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,CAMIONETA,2011,60
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,CAMPERO,2011,23
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,MICROBUS,2011,11
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,MICROBUS,2011,1
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,MOTOCARRO,2011,2
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,LA CEJA,OFICIAL,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,1018
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,TRACTOCAMION,2011,92
ANTIOQUIA,LA CEJA,PUBLICO,ACTIVO,VOLQUETA,2011,13
ANTIOQUIA,LA CEJA,PARTICULAR,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,AUTOMOVIL,2011,47
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,107
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,BUS,2011,1
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,BUSETA,2011,2
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,CAMION,2011,56
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,CAMIONETA,2011,23
ANTIOQUIA,LA ESTRELLA,OFICIAL,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,CAMIONETA,2011,18
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,CAMPERO,2011,19
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,CUATRIMOTO,2011,1
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,MICROBUS,2011,8
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,MICROBUS,2011,1
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,61
ANTIOQUIA,LA ESTRELLA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,1
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,TRACTOCAMION,2011,41
ANTIOQUIA,LA ESTRELLA,PARTICULAR,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,LA ESTRELLA,OFICIAL,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,LA ESTRELLA,PUBLICO,ACTIVO,VOLQUETA,2011,15
ANTIOQUIA,MARINILLA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,303
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,AUTOMOVIL,2011,9
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,BUS,2011,7
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,BUSETA,2011,5
ANTIOQUIA,MARINILLA,PARTICULAR,ACTIVO,CAMION,2011,3
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,CAMION,2011,60
ANTIOQUIA,MARINILLA,OFICIAL,ACTIVO,CAMION,2011,3
ANTIOQUIA,MARINILLA,PARTICULAR,ACTIVO,CAMIONETA,2011,179
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,CAMIONETA,2011,44
ANTIOQUIA,MARINILLA,OFICIAL,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,MARINILLA,PARTICULAR,ACTIVO,CAMPERO,2011,54
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,MICROBUS,2011,13
ANTIOQUIA,MARINILLA,PARTICULAR,ACTIVO,MOTOCARRO,2011,2
ANTIOQUIA,MARINILLA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,472
ANTIOQUIA,MARINILLA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,10
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,TRACTOCAMION,2011,35
ANTIOQUIA,MARINILLA,PUBLICO,ACTIVO,VOLQUETA,2011,27
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,AUTOMOVIL,2011,7082
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,AUTOMOVIL,2011,1704
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,AUTOMOVIL,2011,3
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,BUS,2011,97
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,BUS,2011,2
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,BUSETA,2011,3
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,CAMION,2011,67
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,CAMION,2011,8
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,CAMION,2011,21
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,CAMIONETA,2011,1340
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,CAMIONETA,2011,173
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,CAMIONETA,2011,60
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,CAMPERO,2011,1571
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,CAMPERO,2011,5
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,CAMPERO,2011,10
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,CUATRIMOTO,2011,3
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,MICROBUS,2011,9
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,MICROBUS,2011,51
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,MOTOCARRO,2011,7
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,MOTOCARRO,2011,4
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,MOTOCICLETA,2011,17
ANTIOQUIA,MEDELLIN,PARTICULAR,ACTIVO,MOTOCICLETA,2011,229
ANTIOQUIA,MEDELLIN,NO REGISTRA,ACTIVO,REMOLQUE,2011,3
ANTIOQUIA,MEDELLIN,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,532
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,TRACTOCAMION,2011,64
ANTIOQUIA,MEDELLIN,OFICIAL,ACTIVO,VOLQUETA,2011,7
ANTIOQUIA,MEDELLIN,PUBLICO,ACTIVO,VOLQUETA,2011,26
ANTIOQUIA,PUERTO BERRIO,PUBLICO,ACTIVO,CAMION,2011,1
ANTIOQUIA,PUERTO BERRIO,PARTICULAR,ACTIVO,CAMIONETA,2011,1
ANTIOQUIA,PUERTO BERRIO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,5
ANTIOQUIA,PUERTO TRIUNFO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,1
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,AUTOMOVIL,2011,24
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,AUTOMOVIL,2011,1077
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,BUS,2011,12
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,BUSETA,2011,1
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,CAMION,2011,4
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,CAMION,2011,37
ANTIOQUIA,RIONEGRO,OFICIAL,ACTIVO,CAMIONETA,2011,3
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,CAMIONETA,2011,41
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,CAMIONETA,2011,229
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,CAMPERO,2011,182
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,CUATRIMOTO,2011,7
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,MICROBUS,2011,7
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,MICROBUS,2011,1
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,MOTOCARRO,2011,10
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,3417
ANTIOQUIA,RIONEGRO,OFICIAL,ACTIVO,MOTOCICLETA,2011,10
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,TRACTOCAMION,2011,1
ANTIOQUIA,RIONEGRO,PARTICULAR,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,RIONEGRO,PUBLICO,ACTIVO,VOLQUETA,2011,13
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,3943
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,AUTOMOVIL,2011,17
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,BUS,2011,50
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,BUSETA,2011,4
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,CAMION,2011,2
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,CAMION,2011,194
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2011,1176
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,CAMIONETA,2011,261
ANTIOQUIA,SABANETA,OFICIAL,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,CAMPERO,2011,9
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,CAMPERO,2011,1008
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2011,132
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,MICROBUS,2011,1
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,MICROBUS,2011,81
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2011,218
ANTIOQUIA,SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,16735
ANTIOQUIA,SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2011,13
ANTIOQUIA,SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,18
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,TRACTOCAMION,2011,226
ANTIOQUIA,SABANETA,PUBLICO,ACTIVO,VOLQUETA,2011,191
ANTIOQUIA,SAN JERONIMO,PARTICULAR,ACTIVO,AUTOMOVIL,2011,38
ANTIOQUIA,SAN JERONIMO,PUBLICO,ACTIVO,BUS,2011,5
ANTIOQUIA,SAN JERONIMO,PUBLICO,ACTIVO,CAMION,2011,1
ANTIOQUIA,SAN JERONIMO,PUBLICO,ACTIVO,CAMIONETA,2011,6
ANTIOQUIA,SAN JERONIMO,OFICIAL,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,SAN JERONIMO,PARTICULAR,ACTIVO,CAMIONETA,2011,16
ANTIOQUIA,SAN JERONIMO,PARTICULAR,ACTIVO,CAMPERO,2011,4
ANTIOQUIA,SAN JERONIMO,PUBLICO,ACTIVO,MICROBUS,2011,2
ANTIOQUIA,SAN JERONIMO,PUBLICO,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,SAN JERONIMO,OFICIAL,ACTIVO,MOTOCICLETA,2011,2
ANTIOQUIA,SAN JERONIMO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,400
ANTIOQUIA,SAN JERONIMO,PUBLICO,ACTIVO,VOLQUETA,2011,8
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,AUTOMOVIL,2011,5
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,AUTOMOVIL,2011,23
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,BUS,2011,1
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,CAMION,2011,44
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,CAMION,2011,1
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,CAMIONETA,2011,17
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,CAMIONETA,2011,22
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,CAMPERO,2011,15
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,CUATRIMOTO,2011,1
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,MICROBUS,2011,4
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,MOTOCARRO,2011,4
ANTIOQUIA,SANTA ROSA DE OSOS,OFICIAL,ACTIVO,MOTOCICLETA,2011,6
ANTIOQUIA,SANTA ROSA DE OSOS,PARTICULAR,ACTIVO,MOTOCICLETA,2011,337
ANTIOQUIA,SANTA ROSA DE OSOS,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2011,2
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,TRACTOCAMION,2011,44
ANTIOQUIA,SANTA ROSA DE OSOS,PUBLICO,ACTIVO,VOLQUETA,2011,5
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,10
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PUBLICO,ACTIVO,CAMION,2011,4
ANTIOQUIA,SANTAFE DE ANTIOQUIA,OFICIAL,ACTIVO,CAMIONETA,2011,1
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PUBLICO,ACTIVO,CAMIONETA,2011,6
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PARTICULAR,ACTIVO,CAMIONETA,2011,17
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PARTICULAR,ACTIVO,CAMPERO,2011,2
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PARTICULAR,ACTIVO,MOTOCARRO,2011,42
ANTIOQUIA,SANTAFE DE ANTIOQUIA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,551
ANTIOQUIA,SANTAFE DE ANTIOQUIA,OFICIAL,ACTIVO,MOTOCICLETA,2011,1
ANTIOQUIA,SEGOVIA,PARTICULAR,ACTIVO,CAMIONETA,2011,1
ANTIOQUIA,SONSON,PARTICULAR,ACTIVO,AUTOMOVIL,2011,3
ANTIOQUIA,SONSON,PUBLICO,ACTIVO,CAMION,2011,8
ANTIOQUIA,SONSON,PARTICULAR,ACTIVO,CAMIONETA,2011,11
ANTIOQUIA,SONSON,PUBLICO,ACTIVO,CAMIONETA,2011,6
ANTIOQUIA,SONSON,PARTICULAR,ACTIVO,CAMPERO,2011,1
ANTIOQUIA,SONSON,PARTICULAR,ACTIVO,CUATRIMOTO,2011,4
ANTIOQUIA,SONSON,PUBLICO,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,SONSON,PARTICULAR,ACTIVO,MOTOCICLETA,2011,152
ANTIOQUIA,SONSON,PUBLICO,ACTIVO,TRACTOCAMION,2011,1
ANTIOQUIA,SONSON,PUBLICO,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,TURBO,PUBLICO,ACTIVO,AUTOMOVIL,2011,5
ANTIOQUIA,TURBO,OFICIAL,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,TURBO,PARTICULAR,ACTIVO,CAMIONETA,2011,3
ANTIOQUIA,TURBO,PUBLICO,ACTIVO,CAMIONETA,2011,1
ANTIOQUIA,TURBO,PARTICULAR,ACTIVO,CUATRIMOTO,2011,6
ANTIOQUIA,TURBO,PUBLICO,ACTIVO,MICROBUS,2011,2
ANTIOQUIA,TURBO,PARTICULAR,ACTIVO,MOTOCARRO,2011,12
ANTIOQUIA,TURBO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,908
ANTIOQUIA,TURBO,OFICIAL,ACTIVO,MOTOCICLETA,2011,1
ANTIOQUIA,URRAO,PARTICULAR,ACTIVO,AUTOMOVIL,2011,8
ANTIOQUIA,URRAO,PUBLICO,ACTIVO,CAMION,2011,3
ANTIOQUIA,URRAO,PUBLICO,ACTIVO,CAMIONETA,2011,2
ANTIOQUIA,URRAO,PARTICULAR,ACTIVO,CAMIONETA,2011,3
ANTIOQUIA,URRAO,PARTICULAR,ACTIVO,CAMPERO,2011,3
ANTIOQUIA,URRAO,PARTICULAR,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,URRAO,PARTICULAR,ACTIVO,MOTOCICLETA,2011,405
ANTIOQUIA,URRAO,OFICIAL,ACTIVO,VOLQUETA,2011,1
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,AUTOMOVIL,2011,7
ANTIOQUIA,YARUMAL,PARTICULAR,ACTIVO,AUTOMOVIL,2011,14
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,BUS,2011,1
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,CAMION,2011,15
ANTIOQUIA,YARUMAL,OFICIAL,ACTIVO,CAMIONETA,2011,1
ANTIOQUIA,YARUMAL,PARTICULAR,ACTIVO,CAMIONETA,2011,18
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,CAMIONETA,2011,5
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,CAMPERO,2011,2
ANTIOQUIA,YARUMAL,PARTICULAR,ACTIVO,CAMPERO,2011,5
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,MICROBUS,2011,3
ANTIOQUIA,YARUMAL,PARTICULAR,ACTIVO,MICROBUS,2011,1
ANTIOQUIA,YARUMAL,PARTICULAR,ACTIVO,MOTOCARRO,2011,1
ANTIOQUIA,YARUMAL,PARTICULAR,ACTIVO,MOTOCICLETA,2011,539
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,TRACTOCAMION,2011,1
ANTIOQUIA,YARUMAL,PUBLICO,ACTIVO,VOLQUETA,2011,5
ARAUCA,ARAUCA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,21
ARAUCA,ARAUCA,OFICIAL,ACTIVO,AUTOMOVIL,2011,1
ARAUCA,ARAUCA,PUBLICO,ACTIVO,AUTOMOVIL,2011,42
ARAUCA,ARAUCA,PUBLICO,ACTIVO,CAMION,2011,1
ARAUCA,ARAUCA,OFICIAL,ACTIVO,CAMION,2011,7
ARAUCA,ARAUCA,PARTICULAR,ACTIVO,CAMIONETA,2011,20
ARAUCA,ARAUCA,OFICIAL,ACTIVO,CAMIONETA,2011,5
ARAUCA,ARAUCA,OFICIAL,ACTIVO,CAMPERO,2011,1
ARAUCA,ARAUCA,PARTICULAR,ACTIVO,CAMPERO,2011,2
ARAUCA,ARAUCA,PARTICULAR,ACTIVO,CUATRIMOTO,2011,1
ARAUCA,ARAUCA,PUBLICO,ACTIVO,MICROBUS,2011,2
ARAUCA,ARAUCA,PARTICULAR,ACTIVO,MOTOCARRO,2011,2
ARAUCA,ARAUCA,OFICIAL,ACTIVO,MOTOCICLETA,2011,42
ARAUCA,ARAUCA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,2150
ARAUCA,ARAUCA,PUBLICO,ACTIVO,VOLQUETA,2011,3
ARAUCA,SARAVENA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,2
ARAUCA,SARAVENA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,1323
ARAUCA,TAME,PUBLICO,ACTIVO,AUTOMOVIL,2011,7
ARAUCA,TAME,PARTICULAR,ACTIVO,AUTOMOVIL,2011,13
ARAUCA,TAME,PUBLICO,ACTIVO,BUS,2011,2
ARAUCA,TAME,PUBLICO,ACTIVO,CAMION,2011,2
ARAUCA,TAME,OFICIAL,ACTIVO,CAMION,2011,1
ARAUCA,TAME,PUBLICO,ACTIVO,CAMIONETA,2011,1
ARAUCA,TAME,PARTICULAR,ACTIVO,CAMIONETA,2011,6
ARAUCA,TAME,PARTICULAR,ACTIVO,CAMPERO,2011,2
ARAUCA,TAME,PUBLICO,ACTIVO,MICROBUS,2011,3
ARAUCA,TAME,PARTICULAR,ACTIVO,MOTOCARRO,2011,1
ARAUCA,TAME,PARTICULAR,ACTIVO,MOTOCICLETA,2011,1411
ARAUCA,TAME,OFICIAL,ACTIVO,MOTOCICLETA,2011,43
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PARTICULAR,ACTIVO,AUTOMOVIL,2011,9
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PUBLICO,ACTIVO,AUTOMOVIL,2011,4
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PARTICULAR,ACTIVO,BUS,2011,1
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PARTICULAR,ACTIVO,CAMION,2011,8
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PUBLICO,ACTIVO,CAMION,2011,1
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PARTICULAR,ACTIVO,CAMIONETA,2011,22
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,PUBLICO,ACTIVO,CAMIONETA,2011,1
