DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-02,1
ANTIOQUIA,COPACABANA,52120,MOTOCICLETA,2013-05-02,1
VALLE,PALMIRA,76520,MOTOCICLETA,2013-05-02,1
MAGDALENA,CIENAGA,47189,MOTOCICLETA,2013-05-02,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2013-05-02,1
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2013-05-02,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2013-05-02,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2013-05-02,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-02,1
ATLANTICO,SABANAGRANDE,86340,MICROBUS,2013-05-02,1
NARINO,TUQUERRES,52838,AUTOMOVIL,2013-05-02,1
CUNDINAMARCA,MADRID,25430,BUS,2013-05-02,1
GUAJIRA,RIOHACHA (CT),44001,CAMIONETA,2013-05-02,1
CAUCA,FLORENCIA,19290,CAMIONETA,2013-05-02,1
CAUCA,POPAYAN (CT),19001,RETROEXCAVADORA,2013-05-02,1
CAUCA,POPAYAN (CT),19001,BULDOZER,2013-05-02,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMION,2013-05-02,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2013-05-02,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2013-05-02,1
ANTIOQUIA,ENVIGADO,52660,TAXI,2013-05-02,1
RISARALDA,DOSQUEBRADAS,66170,FURGON,2013-05-02,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2013-05-02,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-02,1
BOYACA,DUITAMA,15238,CAMIONETA,2013-05-02,1
CUNDINAMARCA,MADRID,25430,AUTOMOVIL,2013-05-02,1
VALLE,PALMIRA,76520,CAMIONETA,2013-05-02,1
CUNDINAMARCA,CHIA,25175,CAMIONETA,2013-05-02,1
GUAJIRA,SAN JUAN DEL CESAR,44650,MOTOCICLETA,2013-05-03,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2013-05-03,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2013-05-03,1
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2013-05-03,1
VALLE,FLORIDA,76275,MOTOCICLETA,2013-05-03,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-03,1
HUILA,PITALITO,41551,MOTOCICLETA,2013-05-03,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2013-05-03,1
CUNDINAMARCA,PACHO,25513,MOTOCICLETA,2013-05-03,1
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2013-05-03,1
MAGDALENA,ZONA BANANERA,47980,MOTOCICLETA,2013-05-03,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2013-05-03,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2013-05-03,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-03,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2013-05-03,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2013-05-03,1
CAUCA,PATIA,19532,MOTOCICLETA,2013-05-03,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-03,1
SANTANDER,RIONEGRO,68615,MOTOCICLETA,2013-05-03,1
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2013-05-03,1
ANTIOQUIA,CACERES,51200,MOTOCICLETA,2013-05-03,1
TOLIMA,ATACO,73067,MOTOCICLETA,2013-05-03,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2013-05-03,1
ANTIOQUIA,URRAO,58470,AUTOMOVIL,2013-05-03,1
NARINO,LA CRUZ,52378,AUTOMOVIL,2013-05-03,1
CUNDINAMARCA,PUERTO SALGAR,25572,TRACTO CAMION,2013-05-03,1
BOYACA,DUITAMA,15238,AUTOMOVIL,2013-05-03,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,CAMIONETA,2013-05-03,1
CESAR,EL PASO,20250,CAMION,2013-05-03,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-03,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2013-05-03,1
VALLE,PALMIRA,76520,AUTOMOVIL,2013-05-03,1
HUILA,NEIVA (CT),41001,CAMIONETA,2013-05-03,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-03,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2013-05-03,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2013-05-03,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMPERO,2013-05-03,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2013-05-03,1
META,VILLAVICENCIO (CT),50001,CAMIONETA,2013-05-03,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMPERO,2013-05-03,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2013-05-03,1
VALLE,GUADALAJARA DE BUGA,76111,AUTOMOVIL,2013-05-03,1
ANTIOQUIA,SONSON,57560,AUTOMOVIL,2013-05-03,1
QUINDIO,ARMENIA (CT),63001,AUTOMOVIL,2013-05-03,1
ATLANTICO,SOLEDAD,87580,AUTOMOVIL,2013-05-03,1
VALLE,LA UNION,76400,MOTOCICLETA,2013-05-04,1
SANTANDER,GIRON,68307,MOTOCICLETA,2013-05-04,1
CAQUETA,PUERTO RICO,18592,MOTOCICLETA,2013-05-04,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2013-05-04,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2013-05-04,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-04,1
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2013-05-04,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-04,1
VALLE,PALMIRA,76520,MOTOCICLETA,2013-05-04,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,MOTOCICLETA,2013-05-04,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2013-05-04,1
VALLE,CANDELARIA,76130,MOTOCICLETA,2013-05-04,1
CUNDINAMARCA,LA CALERA,25377,MOTOCICLETA,2013-05-04,1
HUILA,GARZON,41298,MOTOCICLETA,2013-05-04,1
CORDOBA,TUCHIN,23815,MOTOCICLETA,2013-05-04,1
NARINO,LEIVA,52405,MOTOCICLETA,2013-05-04,1
SUCRE,SAN LUIS DE SINCE,70742,MOTOCICLETA,2013-05-04,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-04,1
CAUCA,VILLA RICA,19845,MOTOCICLETA,2013-05-04,1
BOLIVAR,ARJONA,13052,AUTOMOVIL,2013-05-04,1
GUAJIRA,RIOHACHA (CT),44001,CAMIONETA,2013-05-04,1
CALDAS,MANIZALES (CT),17001,CAMIONETA,2013-05-04,1
CAUCA,ROSAS,19622,CAMIONETA,2013-05-04,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2013-05-04,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-04,1
CAUCA,GUACHENE,19300,CAMION,2013-05-04,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2013-05-04,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-04,1
VALLE,LA UNION,76400,MOTOCICLETA,2013-05-05,1
BOLIVAR,SAN JACINTO,13654,MOTOCICLETA,2013-05-05,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,MOTOCICLETA,2013-05-05,1
VALLE,PALMIRA,76520,MOTOCICLETA,2013-05-05,1
BOLIVAR,SANTA ROSA,13683,MOTOCICLETA,2013-05-05,1
VALLE,CANDELARIA,76130,MOTOCICLETA,2013-05-05,1
HUILA,PITALITO,41551,MOTOCICLETA,2013-05-05,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2013-05-05,1
CAUCA,PUERTO TEJADA,19573,MOTOCICLETA,2013-05-05,1
CAUCA,BALBOA,19075,MOTOCICLETA,2013-05-05,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-05,1
TOLIMA,PLANADAS,73555,MOTOCICLETA,2013-05-05,1
HUILA,PALERMO,41524,MOTOCICLETA,2013-05-05,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-05,1
META,SAN CARLOS DE GUAROA,50680,MOTOCICLETA,2013-05-05,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2013-05-05,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2013-05-05,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2013-05-05,1
HUILA,NEIVA (CT),41001,AUTOMOVIL,2013-05-05,1
META,VILLAVICENCIO (CT),50001,AUTOMOVIL,2013-05-05,1
BOLIVAR,TURBACO,13836,CAMIONETA,2013-05-05,1
ANTIOQUIA,SANTO DOMINGO,56900,CAMIONETA,2013-05-05,1
CUNDINAMARCA,SOACHA,25754,CAMIONETA,2013-05-05,1
QUINDIO,ARMENIA (CT),63001,AUTOMOVIL,2013-05-05,1
CESAR,VALLEDUPAR (CT),20001,CAMIONETA,2013-05-05,1
CUNDINAMARCA,CAQUEZA,25151,CAMION,2013-05-05,1
NORTE DE SANTANDER,CONVENCION,54206,MOTOCICLETA,2013-05-06,1
VALLE,GUADALAJARA DE BUGA,76111,MOTOCICLETA,2013-05-06,1
CORDOBA,SAHAGUN,23660,MOTOCICLETA,2013-05-06,1
CORDOBA,PLANETA RICA,23555,MOTOCICLETA,2013-05-06,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2013-05-06,1
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2013-05-06,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-06,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-06,1
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2013-05-06,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2013-05-06,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-06,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2013-05-06,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2013-05-06,1
CAUCA,EL TAMBO,19256,MOTOCICLETA,2013-05-06,1
VAUPES,MITU (CT),97001,MOTOCICLETA,2013-05-06,1
HUILA,PITALITO,41551,MOTOCICLETA,2013-05-06,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-06,1
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2013-05-06,1
TOLIMA,MELGAR,73449,MOTOCICLETA,2013-05-06,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,MOTOCICLETA,2013-05-06,1
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2013-05-06,1
NARINO,GUACHUCAL,52317,MOTOCICLETA,2013-05-06,1
CESAR,TAMALAMEQUE,20787,MOTOCICLETA,2013-05-06,1
CESAR,AGUACHICA,20011,MOTOCICLETA,2013-05-06,1
CALDAS,LA DORADA,17380,MOTOCICLETA,2013-05-06,1
QUINDIO,QUIMBAYA,63594,MOTOCICLETA,2013-05-06,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2013-05-06,1
META,ACACIAS,50006,MOTOCICLETA,2013-05-06,1
CUNDINAMARCA,CAQUEZA,25151,CAMION,2013-05-06,1
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2013-05-06,1
VALLE,JAMUNDI,76364,CAMIONETA,2013-05-06,1
ANTIOQUIA,FREDONIA,52820,CAMION,2013-05-06,1
CAUCA,ROSAS,19622,CAMIONETA,2013-05-06,1
BOYACA,TUNJA (CT),15001,CAMIONETA,2013-05-06,1
VALLE,YOTOCO,76890,CAMIONETA,2013-05-06,1
BOGOTA,BOGOTA D.C. (CT),11001,FURGON,2013-05-06,1
META,VILLAVICENCIO (CT),50001,AUTOMOVIL,2013-05-06,1
ANTIOQUIA,TAMESIS,57890,CAMPERO,2013-05-06,1
BOGOTA,BOGOTA D.C. (CT),11001,VOLQUETA,2013-05-06,1
NARINO,IPIALES,52356,AUTOMOVIL,2013-05-06,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-06,1
NARINO,EL TAMBO,52260,MOTOCICLETA,2013-05-07,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-07,1
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2013-05-07,1
CUNDINAMARCA,MADRID,25430,MOTOCICLETA,2013-05-07,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2013-05-07,1
META,GRANADA,50313,MOTOCICLETA,2013-05-07,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-07,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2013-05-07,1
CUNDINAMARCA,ZIPAQUIRA,25899,MOTOCICLETA,2013-05-07,1
ANTIOQUIA,PUERTO BERRIO,55790,MOTOCICLETA,2013-05-07,1
TOLIMA,ATACO,73067,MOTOCICLETA,2013-05-07,1
CUNDINAMARCA,ANAPOIMA,25035,MOTOCICLETA,2013-05-07,1
NARINO,POLICARPA,52540,MOTOCICLETA,2013-05-07,1
MAGDALENA,FUNDACION,47288,MOTOCICLETA,2013-05-07,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-07,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-07,1
TOLIMA,ESPINAL,73268,MOTOCICLETA,2013-05-07,1
CALDAS,MANIZALES (CT),17001,MOTOCICLETA,2013-05-07,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2013-05-07,1
NARINO,POLICARPA,52540,MOTOCICLETA,2013-05-07,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2013-05-07,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2013-05-07,1
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2013-05-07,1
VALLE,PALMIRA,76520,MOTOCICLETA,2013-05-07,1
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2013-05-07,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2013-05-07,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-07,1
ANTIOQUIA,MACEO,54250,CAMIONETA,2013-05-07,1
CESAR,CURUMANI,20228,CAMIONETA,2013-05-07,1
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2013-05-07,1
CUNDINAMARCA,FACATATIVA,25269,AUTOMOVIL,2013-05-07,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2013-05-07,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2013-05-07,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-07,1
ANTIOQUIA,SOPETRAN,57610,AUTOMOVIL,2013-05-07,1
GUAJIRA,RIOHACHA (CT),44001,AUTOMOVIL,2013-05-07,1
BOLIVAR,TIQUISIO,13810,MOTOCICLETA,2013-05-08,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2013-05-08,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2013-05-08,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2013-05-08,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2013-05-08,1
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2013-05-08,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-08,1
VALLE,TULUA,76834,MOTOCICLETA,2013-05-08,1
CAUCA,TORIBIO,19821,MOTOCICLETA,2013-05-08,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-08,1
QUINDIO,CALARCA,63130,MOTOCICLETA,2013-05-08,1
ANTIOQUIA,SABANETA,56310,MOTOCICLETA,2013-05-08,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2013-05-08,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2013-05-08,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2013-05-08,1
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2013-05-08,1
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2013-05-08,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2013-05-08,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2013-05-08,1
HUILA,PALESTINA,41530,MOTOCICLETA,2013-05-08,1
HUILA,GARZON,41298,MOTOCICLETA,2013-05-08,1
VALLE,GUACARI,76318,MOTOCICLETA,2013-05-08,1
PUTUMAYO,ORITO,86320,MOTOCICLETA,2013-05-08,1
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2013-05-08,1
VALLE,ROLDANILLO,76622,MOTOCICLETA,2013-05-08,1
HUILA,PITAL,41548,MOTOCICLETA,2013-05-08,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-08,1
CORDOBA,SAHAGUN,23660,AUTOMOVIL,2013-05-08,1
CORDOBA,MONTERIA (CT),23001,CAMIONETA,2013-05-08,1
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2013-05-08,1
NARINO,PASTO (CT),52001,CAMPERO,2013-05-08,1
NARINO,PASTO (CT),52001,CAMIONETA,2013-05-08,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2013-05-08,1
ANTIOQUIA,YOLOMBO,58900,AUTOMOVIL,2013-05-08,1
VALLE,ROLDANILLO,76622,CAMIONETA,2013-05-08,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2013-05-08,1
VALLE,CANDELARIA,76130,AUTOMOVIL,2013-05-08,1
ANTIOQUIA,CHIGORODO,51720,CAMIONETA,2013-05-08,1
QUINDIO,LA TEBAIDA,63401,AUTOMOVIL,2013-05-08,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMION,2013-05-08,1
CAUCA,BUENOS AIRES,19110,CAMION,2013-05-08,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2013-05-08,1
ANTIOQUIA,BELLO,50880,APLANADORA,2013-05-08,1
CORDOBA,SAHAGUN,23660,CAMIONETA,2013-05-08,1
ANTIOQUIA,MONTEBELLO,54670,AUTOMOVIL,2013-05-08,1
NORTE DE SANTANDER,CUCUTA (CT),54001,CAMIONETA,2013-05-08,1
CUNDINAMARCA,CAQUEZA,25151,TRACTO CAMION,2013-05-08,1
CORDOBA,MONTERIA (CT),23001,AUTOMOVIL,2013-05-08,1
VALLE,CANDELARIA,76130,CAMIONETA,2013-05-08,1
CASANARE,AGUAZUL,85010,TAXI,2013-05-08,1
ANTIOQUIA,CALDAS,51290,CAMION,2013-05-08,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2013-05-09,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2013-05-09,1
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2013-05-09,1
VALLE,PALMIRA,76520,MOTOCICLETA,2013-05-09,1
VALLE,PRADERA,76563,MOTOCICLETA,2013-05-09,1
SUCRE,SAMPUES,70670,MOTOCICLETA,2013-05-09,1
GUAJIRA,MAICAO,44430,MOTOCICLETA,2013-05-09,1
BOYACA,PUERTO BOYACA,15572,MOTOCICLETA,2013-05-09,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2013-05-09,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-09,1
CESAR,EL COPEY,20238,MOTOCICLETA,2013-05-09,1
VALLE,CANDELARIA,76130,MOTOCICLETA,2013-05-09,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2013-05-09,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2013-05-09,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2013-05-09,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-09,1
SANTANDER,LEBRIJA,68406,MOTOCICLETA,2013-05-09,1
ANTIOQUIA,DON MATIAS,52370,CAMION,2013-05-09,1
ATLANTICO,SABANAGRANDE,86340,TRACTO CAMION,2013-05-09,1
ANTIOQUIA,EL SANTUARIO,56970,AUTOMOVIL,2013-05-09,1
ANTIOQUIA,ANORI,50400,AUTOMOVIL,2013-05-09,1
ANTIOQUIA,PUERTO TRIUNFO,55910,TRACTO CAMION,2013-05-09,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-09,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2013-05-09,1
VALLE,PALMIRA,76520,CAMIONETA,2013-05-09,1
SUCRE,SINCELEJO (CT),70001,AUTOMOVIL,2013-05-09,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-09,1
VALLE,PALMIRA,76520,AUTOMOVIL,2013-05-09,1
BOGOTA,BOGOTA D.C. (CT),11001,TAXI,2013-05-09,1
ANTIOQUIA,BELLO,50880,AUTOMOVIL,2013-05-09,1
ANTIOQUIA,SANTA ROSA DE OSOS,56860,AUTOMOVIL,2013-05-09,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2013-05-10,1
HUILA,LA PLATA,41396,MOTOCICLETA,2013-05-10,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2013-05-10,1
NARINO,OSPINA,52506,MOTOCICLETA,2013-05-10,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-10,1
CAUCA,EL TAMBO,19256,MOTOCICLETA,2013-05-10,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2013-05-10,1
VALLE,PALMIRA,76520,MOTOCICLETA,2013-05-10,1
TOLIMA,ROVIRA,73624,MOTOCICLETA,2013-05-10,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2013-05-10,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-10,1
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2013-05-10,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2013-05-10,1
PUTUMAYO,MOCOA (CT),86001,MOTOCICLETA,2013-05-10,1
ANTIOQUIA,ITAGUI,53600,CAMION,2013-05-10,1
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2013-05-10,1
BOLIVAR,ARJONA,13052,CAMIONETA,2013-05-10,1
CESAR,PAILITAS,20517,CAMIONETA,2013-05-10,1
ATLANTICO,BARRANQUILLA (CT),80010,CAMION,2013-05-10,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2013-05-10,1
ANTIOQUIA,LA ESTRELLA,53800,CAMPERO,2013-05-10,1
GUAJIRA,RIOHACHA (CT),44001,CAMIONETA,2013-05-10,1
CAUCA,BOLIVAR,19100,CAMIONETA,2013-05-10,1
META,VILLAVICENCIO (CT),50001,AUTOMOVIL,2013-05-10,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2013-05-10,1
VALLE,CARTAGO,76147,AUTOMOVIL,2013-05-10,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2013-05-10,1
CAUCA,SANTANDER DE QUILICHAO,19698,CAMPERO,2013-05-10,1
NARINO,GUAITARILLA,52320,CAMPERO,2013-05-10,1
ATLANTICO,SOLEDAD,87580,AUTOMOVIL,2013-05-10,1
GUAJIRA,RIOHACHA (CT),44001,AUTOMOVIL,2013-05-10,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-10,1
CUNDINAMARCA,GIRARDOT,25307,VOLQUETA,2013-05-10,1
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2013-05-10,1
SUCRE,SINCELEJO (CT),70001,CAMIONETA,2013-05-10,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865,MOTOCICLETA,2013-05-11,1
ARAUCA,TAME,81794,MOTOCICLETA,2013-05-11,1
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2013-05-11,1
VALLE,JAMUNDI,76364,MOTOCICLETA,2013-05-11,1
NARINO,LA CRUZ,52378,MOTOCICLETA,2013-05-11,1
ANTIOQUIA,REMEDIOS,56040,MOTOCICLETA,2013-05-11,1
MAGDALENA,FUNDACION,47288,MOTOCICLETA,2013-05-11,1
META,GRANADA,50313,MOTOCICLETA,2013-05-11,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2013-05-11,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2013-05-11,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2013-05-11,1
ANTIOQUIA,GIRARDOTA,53080,MOTOCICLETA,2013-05-11,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-11,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2013-05-11,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2013-05-11,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2013-05-11,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2013-05-11,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2013-05-11,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-11,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2013-05-11,1
CESAR,VALLEDUPAR (CT),20001,CAMIONETA,2013-05-11,1
CUNDINAMARCA,GIRARDOT,25307,AUTOMOVIL,2013-05-11,1
VALLE,CANDELARIA,76130,AUTOMOVIL,2013-05-11,1
CUNDINAMARCA,FACATATIVA,25269,AUTOMOVIL,2013-05-11,1
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2013-05-11,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2013-05-11,1
SANTANDER,BARRANCABERMEJA,68081,AUTOMOVIL,2013-05-11,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2013-05-11,1
VALLE,CALI (CT),76001,AUTOMOVIL,2013-05-11,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2013-05-11,1
VALLE,CALI (CT),76001,CAMIONETA,2013-05-11,1
VALLE,YUMBO,76892,TRACTO CAMION,2013-05-11,1
RISARALDA,DOSQUEBRADAS,66170,AUTOMOVIL,2013-05-11,1
VALLE,CALI (CT),76001,MOTOCICLETA,2013-05-12,1
ANTIOQUIA,RIONEGRO,56150,MOTOCICLETA,2013-05-12,1
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2013-05-12,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2013-05-12,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2013-05-12,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2013-05-12,1
CORDOBA,PUEBLO NUEVO,23570,MOTOCICLETA,2013-05-12,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2013-05-12,1
SANTANDER,SABANA DE TORRES,68655,MOTOCICLETA,2013-05-12,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2013-05-12,1
HUILA,PITALITO,41551,MOTOCICLETA,2013-05-12,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2013-05-12,1
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2013-05-12,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2013-05-12,1
