AÑO,CODIGO_DANE_MUNICIPIO,DEPARTAMENTO,MUNICIPIO,TIPO_VEHICULO,VEHICULOS_REGISTRADOS,VEHICULOS_HURTADOS,VEHICULOS_RECUPERADOS
2017,63594,QUINDIO,QUIMBAYA,AUTOMOTOR,47.0,5.0,1.0
2017,63594,QUINDIO,QUIMBAYA,MOTOCICLETA,40.0,26.0,13.0
2017,63690,QUINDIO,SALENTO,AUTOMOTOR,0.0,0.0,1.0
2017,63690,QUINDIO,SALENTO,MOTOCICLETA,0.0,5.0,0.0
2017,66001,RISARALDA,PEREIRA,AUTOMOTOR,5279.0,41.0,61.0
2017,66001,RISARALDA,PEREIRA,MOTOCICLETA,6332.0,125.0,76.0
2017,66045,RISARALDA,APIA,AUTOMOTOR,0.0,0.0,1.0
2017,66075,RISARALDA,BALBOA,AUTOMOTOR,0.0,0.0,1.0
2017,66075,RISARALDA,BALBOA,MOTOCICLETA,0.0,3.0,3.0
2017,66088,RISARALDA,BELEN DE UMBRIA,AUTOMOTOR,0.0,2.0,6.0
2017,66088,RISARALDA,BELEN DE UMBRIA,MOTOCICLETA,0.0,1.0,13.0
2017,66170,RISARALDA,DOSQUEBRADAS,AUTOMOTOR,351.0,22.0,24.0
2017,66170,RISARALDA,DOSQUEBRADAS,MOTOCICLETA,3567.0,70.0,27.0
2017,66318,RISARALDA,GUATICA,MOTOCICLETA,0.0,2.0,2.0
2017,66383,RISARALDA,LA CELIA,AUTOMOTOR,0.0,0.0,1.0
2017,66383,RISARALDA,LA CELIA,MOTOCICLETA,0.0,1.0,2.0
2017,66400,RISARALDA,LA VIRGINIA,AUTOMOTOR,73.0,1.0,4.0
2017,66400,RISARALDA,LA VIRGINIA,MOTOCICLETA,194.0,8.0,4.0
2017,66440,RISARALDA,MARSELLA,AUTOMOTOR,0.0,1.0,0.0
2017,66440,RISARALDA,MARSELLA,MOTOCICLETA,0.0,4.0,5.0
2017,66456,RISARALDA,MISTRATO,MOTOCICLETA,0.0,0.0,2.0
2017,66572,RISARALDA,PUEBLO RICO,AUTOMOTOR,0.0,0.0,2.0
2017,66572,RISARALDA,PUEBLO RICO,MOTOCICLETA,0.0,0.0,1.0
2017,66594,RISARALDA,QUINCHIA,AUTOMOTOR,0.0,0.0,1.0
2017,66594,RISARALDA,QUINCHIA,MOTOCICLETA,0.0,4.0,8.0
2017,66682,RISARALDA,SANTA ROSA DE CABAL,AUTOMOTOR,221.0,7.0,12.0
2017,66682,RISARALDA,SANTA ROSA DE CABAL,MOTOCICLETA,431.0,11.0,15.0
2017,66687,RISARALDA,SANTUARIO,AUTOMOTOR,0.0,1.0,1.0
2017,66687,RISARALDA,SANTUARIO,MOTOCICLETA,0.0,4.0,2.0
2017,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,3554.0,17.0,30.0
2017,68001,SANTANDER,BUCARAMANGA,MOTOCICLETA,2378.0,351.0,94.0
2017,68051,SANTANDER,ARATOCA,AUTOMOTOR,0.0,1.0,1.0
2017,68051,SANTANDER,ARATOCA,MOTOCICLETA,0.0,3.0,2.0
2017,68077,SANTANDER,BARBOSA,AUTOMOTOR,39.0,3.0,1.0
2017,68077,SANTANDER,BARBOSA,MOTOCICLETA,69.0,12.0,7.0
2017,68079,SANTANDER,BARICHARA,AUTOMOTOR,5.0,0.0,0.0
2017,68081,SANTANDER,BARRANCABERMEJA,AUTOMOTOR,518.0,31.0,14.0
2017,68081,SANTANDER,BARRANCABERMEJA,MOTOCICLETA,1675.0,292.0,52.0
2017,68092,SANTANDER,BETULIA,AUTOMOTOR,0.0,0.0,1.0
2017,68092,SANTANDER,BETULIA,MOTOCICLETA,0.0,0.0,2.0
2017,68101,SANTANDER,BOLIVAR,MOTOCICLETA,0.0,0.0,1.0
2017,68162,SANTANDER,CERRITO,MOTOCICLETA,0.0,1.0,1.0
2017,68167,SANTANDER,CHARALA,AUTOMOTOR,6.0,0.0,0.0
2017,68167,SANTANDER,CHARALA,MOTOCICLETA,285.0,0.0,0.0
2017,68169,SANTANDER,CHARTA,MOTOCICLETA,0.0,0.0,1.0
2017,68190,SANTANDER,CIMITARRA,AUTOMOTOR,0.0,1.0,1.0
2017,68190,SANTANDER,CIMITARRA,MOTOCICLETA,0.0,6.0,9.0
2017,68229,SANTANDER,CURITI,AUTOMOTOR,0.0,1.0,0.0
2017,68229,SANTANDER,CURITI,MOTOCICLETA,0.0,2.0,0.0
2017,68235,SANTANDER,EL CARMEN DE CHUCURI,AUTOMOTOR,0.0,1.0,0.0
2017,68235,SANTANDER,EL CARMEN DE CHUCURI,MOTOCICLETA,0.0,0.0,2.0
2017,68255,SANTANDER,EL PLAYON,AUTOMOTOR,0.0,0.0,1.0
2017,68255,SANTANDER,EL PLAYON,MOTOCICLETA,0.0,3.0,1.0
2017,68276,SANTANDER,FLORIDABLANCA,AUTOMOTOR,592.0,3.0,7.0
2017,68276,SANTANDER,FLORIDABLANCA,MOTOCICLETA,2164.0,160.0,40.0
2017,68307,SANTANDER,GIRON,AUTOMOTOR,4836.0,19.0,7.0
2017,68307,SANTANDER,GIRON,MOTOCICLETA,16784.0,72.0,17.0
2017,68318,SANTANDER,GUACA,MOTOCICLETA,0.0,2.0,0.0
2017,68324,SANTANDER,GUAVATA,MOTOCICLETA,0.0,1.0,0.0
2017,68327,SANTANDER,GUEPSA,MOTOCICLETA,0.0,1.0,1.0
2017,68368,SANTANDER,JESUS MARIA,MOTOCICLETA,0.0,0.0,1.0
2017,68377,SANTANDER,LA BELLEZA,MOTOCICLETA,0.0,0.0,1.0
2017,68385,SANTANDER,LANDAZURI,MOTOCICLETA,0.0,0.0,1.0
2017,68406,SANTANDER,LEBRIJA,AUTOMOTOR,23.0,2.0,0.0
2017,68406,SANTANDER,LEBRIJA,MOTOCICLETA,7.0,11.0,6.0
2017,68418,SANTANDER,LOS SANTOS,MOTOCICLETA,0.0,1.0,1.0
2017,68432,SANTANDER,MALAGA,AUTOMOTOR,29.0,1.0,0.0
2017,68432,SANTANDER,MALAGA,MOTOCICLETA,143.0,0.0,0.0
2017,68464,SANTANDER,MOGOTES,MOTOCICLETA,0.0,1.0,0.0
2017,68468,SANTANDER,MOLAGAVITA,MOTOCICLETA,0.0,1.0,0.0
2017,68500,SANTANDER,OIBA,AUTOMOTOR,9.0,0.0,1.0
2017,68500,SANTANDER,OIBA,MOTOCICLETA,222.0,2.0,0.0
2017,68533,SANTANDER,PARAMO,MOTOCICLETA,0.0,1.0,0.0
2017,68547,SANTANDER,PIEDECUESTA,AUTOMOTOR,269.0,5.0,5.0
2017,68547,SANTANDER,PIEDECUESTA,MOTOCICLETA,1409.0,56.0,15.0
2017,68549,SANTANDER,PINCHOTE,MOTOCICLETA,0.0,0.0,1.0
2017,68572,SANTANDER,PUENTE NACIONAL,AUTOMOTOR,2.0,2.0,1.0
2017,68572,SANTANDER,PUENTE NACIONAL,MOTOCICLETA,0.0,2.0,2.0
2017,68573,SANTANDER,PUERTO PARRA,AUTOMOTOR,0.0,0.0,1.0
2017,68573,SANTANDER,PUERTO PARRA,MOTOCICLETA,0.0,0.0,2.0
2017,68575,SANTANDER,PUERTO WILCHES,AUTOMOTOR,0.0,2.0,1.0
2017,68575,SANTANDER,PUERTO WILCHES,MOTOCICLETA,0.0,5.0,3.0
2017,68615,SANTANDER,RIONEGRO,AUTOMOTOR,0.0,0.0,1.0
2017,68615,SANTANDER,RIONEGRO,MOTOCICLETA,0.0,2.0,2.0
2017,68655,SANTANDER,SABANA DE TORRES,AUTOMOTOR,0.0,5.0,0.0
2017,68655,SANTANDER,SABANA DE TORRES,MOTOCICLETA,0.0,13.0,7.0
2017,68669,SANTANDER,SAN ANDRES,MOTOCICLETA,0.0,1.0,0.0
2017,68679,SANTANDER,SAN GIL,AUTOMOTOR,192.0,0.0,2.0
2017,68679,SANTANDER,SAN GIL,MOTOCICLETA,1091.0,9.0,3.0
2017,68689,SANTANDER,SAN VICENTE DE CHUCURI,AUTOMOTOR,2.0,0.0,1.0
2017,68689,SANTANDER,SAN VICENTE DE CHUCURI,MOTOCICLETA,126.0,4.0,1.0
2017,68705,SANTANDER,SANTA BARBARA,MOTOCICLETA,0.0,1.0,0.0
2017,68745,SANTANDER,SIMACOTA,AUTOMOTOR,0.0,1.0,1.0
2017,68745,SANTANDER,SIMACOTA,MOTOCICLETA,0.0,0.0,1.0
2017,68755,SANTANDER,SOCORRO,AUTOMOTOR,44.0,0.0,0.0
2017,68755,SANTANDER,SOCORRO,MOTOCICLETA,325.0,3.0,1.0
2017,68770,SANTANDER,SUAITA,AUTOMOTOR,0.0,0.0,1.0
2017,68770,SANTANDER,SUAITA,MOTOCICLETA,0.0,2.0,0.0
2017,68780,SANTANDER,SURATA,MOTOCICLETA,0.0,1.0,0.0
2017,68855,SANTANDER,VALLE DE SAN JOSE,AUTOMOTOR,0.0,1.0,0.0
2017,68855,SANTANDER,VALLE DE SAN JOSE,MOTOCICLETA,0.0,2.0,1.0
2017,68861,SANTANDER,VELEZ,AUTOMOTOR,24.0,0.0,2.0
2017,68861,SANTANDER,VELEZ,MOTOCICLETA,721.0,1.0,3.0
2017,68867,SANTANDER,VETAS,MOTOCICLETA,0.0,1.0,0.0
2017,68895,SANTANDER,ZAPATOCA,MOTOCICLETA,0.0,2.0,2.0
2017,70001,SUCRE,SINCELEJO,AUTOMOTOR,410.0,6.0,5.0
2017,70001,SUCRE,SINCELEJO,MOTOCICLETA,130.0,321.0,69.0
2017,70110,SUCRE,BUENAVISTA,MOTOCICLETA,0.0,1.0,0.0
2017,70124,SUCRE,CAIMITO,MOTOCICLETA,0.0,1.0,0.0
2017,70215,SUCRE,COROZAL,AUTOMOTOR,619.0,2.0,1.0
2017,70215,SUCRE,COROZAL,MOTOCICLETA,4543.0,42.0,12.0
2017,70221,SUCRE,COVENAS,AUTOMOTOR,0.0,0.0,1.0
2017,70221,SUCRE,COVENAS,MOTOCICLETA,0.0,5.0,2.0
2017,70230,SUCRE,CHALAN,MOTOCICLETA,0.0,1.0,0.0
2017,70235,SUCRE,GALERAS,MOTOCICLETA,0.0,1.0,1.0
2017,70265,SUCRE,GUARANDA,AUTOMOTOR,0.0,1.0,0.0
2017,70265,SUCRE,GUARANDA,MOTOCICLETA,0.0,0.0,1.0
2017,70400,SUCRE,LA UNION,MOTOCICLETA,0.0,2.0,0.0
2017,70418,SUCRE,LOS PALMITOS,MOTOCICLETA,0.0,3.0,3.0
2017,70429,SUCRE,MAJAGUAL,MOTOCICLETA,0.0,7.0,6.0
2017,70473,SUCRE,MORROA,MOTOCICLETA,0.0,13.0,7.0
2017,70508,SUCRE,OVEJAS,MOTOCICLETA,0.0,2.0,0.0
2017,70523,SUCRE,PALMITO,MOTOCICLETA,0.0,3.0,1.0
2017,70670,SUCRE,SAMPUES,AUTOMOTOR,5.0,1.0,0.0
2017,70670,SUCRE,SAMPUES,MOTOCICLETA,2.0,26.0,6.0
2017,70678,SUCRE,SAN BENITO ABAD,MOTOCICLETA,0.0,3.0,2.0
2017,70702,SUCRE,SAN JUAN DE BETULIA,MOTOCICLETA,0.0,6.0,2.0
2017,70708,SUCRE,SAN MARCOS,AUTOMOTOR,0.0,0.0,1.0
2017,70708,SUCRE,SAN MARCOS,MOTOCICLETA,0.0,25.0,9.0
2017,70713,SUCRE,SAN ONOFRE,AUTOMOTOR,0.0,0.0,1.0
2017,70713,SUCRE,SAN ONOFRE,MOTOCICLETA,0.0,10.0,6.0
2017,70717,SUCRE,SAN PEDRO,MOTOCICLETA,0.0,1.0,3.0
2017,70742,SUCRE,SAN LUIS DE SINCE,MOTOCICLETA,0.0,14.0,7.0
2017,70771,SUCRE,SUCRE,MOTOCICLETA,0.0,5.0,1.0
2017,70820,SUCRE,SANTIAGO DE TOLU,AUTOMOTOR,0.0,0.0,2.0
2017,70820,SUCRE,SANTIAGO DE TOLU,MOTOCICLETA,0.0,5.0,4.0
2017,70823,SUCRE,SAN JOSE DE TOLUVIEJO,AUTOMOTOR,0.0,0.0,1.0
2017,70823,SUCRE,SAN JOSE DE TOLUVIEJO,MOTOCICLETA,0.0,6.0,6.0
2017,73001,TOLIMA,IBAGUE,AUTOMOTOR,3950.0,37.0,50.0
2017,73001,TOLIMA,IBAGUE,MOTOCICLETA,6985.0,191.0,68.0
2017,73024,TOLIMA,ALPUJARRA,MOTOCICLETA,0.0,1.0,0.0
2017,73026,TOLIMA,ALVARADO,AUTOMOTOR,17.0,1.0,2.0
2017,73026,TOLIMA,ALVARADO,MOTOCICLETA,4.0,2.0,4.0
2017,73030,TOLIMA,AMBALEMA,MOTOCICLETA,0.0,0.0,1.0
2017,73043,TOLIMA,ANZOATEGUI,MOTOCICLETA,0.0,2.0,0.0
2017,73055,TOLIMA,ARMERO,AUTOMOTOR,11.0,1.0,1.0
2017,73055,TOLIMA,ARMERO,MOTOCICLETA,67.0,5.0,1.0
2017,73067,TOLIMA,ATACO,MOTOCICLETA,0.0,3.0,7.0
2017,73124,TOLIMA,CAJAMARCA,AUTOMOTOR,0.0,2.0,7.0
2017,73124,TOLIMA,CAJAMARCA,MOTOCICLETA,0.0,6.0,3.0
2017,73148,TOLIMA,CARMEN DE APICALA,AUTOMOTOR,0.0,1.0,2.0
2017,73148,TOLIMA,CARMEN DE APICALA,MOTOCICLETA,0.0,0.0,1.0
2017,73152,TOLIMA,CASABIANCA,MOTOCICLETA,0.0,3.0,0.0
2017,73168,TOLIMA,CHAPARRAL,AUTOMOTOR,7.0,1.0,0.0
2017,73168,TOLIMA,CHAPARRAL,MOTOCICLETA,301.0,35.0,13.0
2017,73200,TOLIMA,COELLO,AUTOMOTOR,0.0,1.0,1.0
2017,73200,TOLIMA,COELLO,MOTOCICLETA,0.0,3.0,1.0
2017,73217,TOLIMA,COYAIMA,MOTOCICLETA,0.0,7.0,5.0
2017,73226,TOLIMA,CUNDAY,AUTOMOTOR,0.0,1.0,0.0
2017,73226,TOLIMA,CUNDAY,MOTOCICLETA,0.0,0.0,1.0
2017,73236,TOLIMA,DOLORES,MOTOCICLETA,0.0,5.0,2.0
2017,73268,TOLIMA,ESPINAL,AUTOMOTOR,94.0,5.0,7.0
2017,73268,TOLIMA,ESPINAL,MOTOCICLETA,2915.0,99.0,34.0
2017,73270,TOLIMA,FALAN,MOTOCICLETA,0.0,1.0,0.0
2017,73275,TOLIMA,FLANDES,AUTOMOTOR,0.0,1.0,1.0
2017,73275,TOLIMA,FLANDES,MOTOCICLETA,0.0,23.0,7.0
2017,73283,TOLIMA,FRESNO,AUTOMOTOR,18.0,1.0,3.0
2017,73283,TOLIMA,FRESNO,MOTOCICLETA,25.0,14.0,11.0
2017,73319,TOLIMA,GUAMO,AUTOMOTOR,26.0,3.0,0.0
2017,73319,TOLIMA,GUAMO,MOTOCICLETA,149.0,35.0,7.0
2017,73347,TOLIMA,HERVEO,AUTOMOTOR,0.0,0.0,1.0
2017,73347,TOLIMA,HERVEO,MOTOCICLETA,0.0,1.0,0.0
2017,73349,TOLIMA,HONDA,AUTOMOTOR,34.0,2.0,0.0
2017,73349,TOLIMA,HONDA,MOTOCICLETA,483.0,11.0,11.0
2017,73352,TOLIMA,ICONONZO,AUTOMOTOR,0.0,0.0,1.0
2017,73352,TOLIMA,ICONONZO,MOTOCICLETA,0.0,1.0,0.0
2017,73408,TOLIMA,LERIDA,AUTOMOTOR,0.0,0.0,1.0
2017,73408,TOLIMA,LERIDA,MOTOCICLETA,0.0,6.0,5.0
2017,73411,TOLIMA,LIBANO,AUTOMOTOR,18.0,1.0,1.0
2017,73411,TOLIMA,LIBANO,MOTOCICLETA,149.0,14.0,6.0
2017,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,AUTOMOTOR,87.0,3.0,3.0
2017,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,MOTOCICLETA,2068.0,23.0,14.0
2017,73449,TOLIMA,MELGAR,AUTOMOTOR,30.0,10.0,6.0
2017,73449,TOLIMA,MELGAR,MOTOCICLETA,863.0,17.0,11.0
2017,73461,TOLIMA,MURILLO,AUTOMOTOR,0.0,0.0,1.0
2017,73483,TOLIMA,NATAGAIMA,AUTOMOTOR,0.0,0.0,1.0
2017,73483,TOLIMA,NATAGAIMA,MOTOCICLETA,0.0,3.0,6.0
2017,73504,TOLIMA,ORTEGA,AUTOMOTOR,8.0,0.0,0.0
2017,73504,TOLIMA,ORTEGA,MOTOCICLETA,275.0,4.0,1.0
2017,73520,TOLIMA,PALOCABILDO,MOTOCICLETA,0.0,4.0,3.0
2017,73547,TOLIMA,PIEDRAS,MOTOCICLETA,0.0,1.0,2.0
2017,73555,TOLIMA,PLANADAS,MOTOCICLETA,0.0,12.0,14.0
2017,73563,TOLIMA,PRADO,AUTOMOTOR,0.0,1.0,0.0
2017,73563,TOLIMA,PRADO,MOTOCICLETA,0.0,1.0,2.0
2017,73585,TOLIMA,PURIFICACION,AUTOMOTOR,18.0,0.0,0.0
2017,73585,TOLIMA,PURIFICACION,MOTOCICLETA,204.0,19.0,3.0
2017,73616,TOLIMA,RIOBLANCO,MOTOCICLETA,0.0,1.0,12.0
2017,73622,TOLIMA,RONCESVALLES,MOTOCICLETA,0.0,1.0,0.0
2017,73624,TOLIMA,ROVIRA,AUTOMOTOR,0.0,1.0,0.0
2017,73624,TOLIMA,ROVIRA,MOTOCICLETA,0.0,7.0,6.0
2017,73671,TOLIMA,SALDANA,AUTOMOTOR,0.0,2.0,2.0
2017,73671,TOLIMA,SALDANA,MOTOCICLETA,0.0,16.0,2.0
2017,73675,TOLIMA,SAN ANTONIO,MOTOCICLETA,0.0,2.0,5.0
2017,73678,TOLIMA,SAN LUIS,AUTOMOTOR,0.0,2.0,1.0
2017,73678,TOLIMA,SAN LUIS,MOTOCICLETA,0.0,4.0,0.0
2017,73686,TOLIMA,SANTA ISABEL,MOTOCICLETA,0.0,2.0,3.0
2017,73770,TOLIMA,SUAREZ,MOTOCICLETA,0.0,2.0,2.0
2017,73861,TOLIMA,VENADILLO,MOTOCICLETA,0.0,2.0,1.0
2017,73870,TOLIMA,VILLAHERMOSA,MOTOCICLETA,0.0,1.0,2.0
2017,73873,TOLIMA,VILLARRICA,AUTOMOTOR,0.0,0.0,3.0
2017,73873,TOLIMA,VILLARRICA,MOTOCICLETA,0.0,1.0,1.0
2017,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,22387.0,1670.0,220.0
2017,76001,VALLE DEL CAUCA,CALI,MOTOCICLETA,5047.0,2531.0,281.0
2017,76020,VALLE DEL CAUCA,ALCALA,AUTOMOTOR,2.0,3.0,0.0
2017,76020,VALLE DEL CAUCA,ALCALA,MOTOCICLETA,1.0,11.0,7.0
2017,76036,VALLE DEL CAUCA,ANDALUCIA,AUTOMOTOR,136.0,3.0,0.0
2017,76036,VALLE DEL CAUCA,ANDALUCIA,MOTOCICLETA,243.0,6.0,4.0
2017,76041,VALLE DEL CAUCA,ANSERMANUEVO,AUTOMOTOR,0.0,1.0,2.0
2017,76041,VALLE DEL CAUCA,ANSERMANUEVO,MOTOCICLETA,0.0,8.0,2.0
2017,76054,VALLE DEL CAUCA,ARGELIA,MOTOCICLETA,0.0,1.0,2.0
2017,76100,VALLE DEL CAUCA,BOLIVAR,AUTOMOTOR,0.0,0.0,1.0
2017,76100,VALLE DEL CAUCA,BOLIVAR,MOTOCICLETA,0.0,2.0,2.0
2017,76109,VALLE DEL CAUCA,BUENAVENTURA,AUTOMOTOR,80.0,12.0,14.0
2017,76109,VALLE DEL CAUCA,BUENAVENTURA,MOTOCICLETA,18.0,73.0,26.0
2017,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,461.0,14.0,6.0
2017,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,MOTOCICLETA,2631.0,81.0,42.0
2017,76113,VALLE DEL CAUCA,BUGALAGRANDE,AUTOMOTOR,1.0,0.0,1.0
2017,76113,VALLE DEL CAUCA,BUGALAGRANDE,MOTOCICLETA,0.0,9.0,3.0
2017,76122,VALLE DEL CAUCA,CAICEDONIA,AUTOMOTOR,24.0,0.0,0.0
2017,76122,VALLE DEL CAUCA,CAICEDONIA,MOTOCICLETA,467.0,15.0,3.0
2017,76126,VALLE DEL CAUCA,CALIMA,AUTOMOTOR,0.0,1.0,0.0
2017,76126,VALLE DEL CAUCA,CALIMA,MOTOCICLETA,0.0,6.0,5.0
2017,76130,VALLE DEL CAUCA,CANDELARIA,AUTOMOTOR,107.0,19.0,13.0
2017,76130,VALLE DEL CAUCA,CANDELARIA,MOTOCICLETA,154.0,91.0,29.0
2017,76147,VALLE DEL CAUCA,CARTAGO,AUTOMOTOR,280.0,9.0,4.0
2017,76147,VALLE DEL CAUCA,CARTAGO,MOTOCICLETA,4498.0,92.0,26.0
2017,76233,VALLE DEL CAUCA,DAGUA,AUTOMOTOR,2.0,5.0,3.0
2017,76233,VALLE DEL CAUCA,DAGUA,MOTOCICLETA,0.0,20.0,9.0
2017,76243,VALLE DEL CAUCA,EL AGUILA,MOTOCICLETA,0.0,2.0,0.0
2017,76246,VALLE DEL CAUCA,EL CAIRO,MOTOCICLETA,0.0,2.0,0.0
2017,76248,VALLE DEL CAUCA,EL CERRITO,AUTOMOTOR,397.0,12.0,5.0
2017,76248,VALLE DEL CAUCA,EL CERRITO,MOTOCICLETA,309.0,39.0,15.0
2017,76250,VALLE DEL CAUCA,EL DOVIO,MOTOCICLETA,0.0,1.0,3.0
2017,76275,VALLE DEL CAUCA,FLORIDA,AUTOMOTOR,60.0,8.0,3.0
2017,76275,VALLE DEL CAUCA,FLORIDA,MOTOCICLETA,16996.0,59.0,18.0
2017,76306,VALLE DEL CAUCA,GINEBRA,AUTOMOTOR,46.0,3.0,0.0
2017,76306,VALLE DEL CAUCA,GINEBRA,MOTOCICLETA,165.0,6.0,4.0
2017,76318,VALLE DEL CAUCA,GUACARI,AUTOMOTOR,748.0,3.0,1.0
2017,76318,VALLE DEL CAUCA,GUACARI,MOTOCICLETA,2920.0,12.0,4.0
2017,76364,VALLE DEL CAUCA,JAMUNDI,AUTOMOTOR,251.0,47.0,9.0
2017,76364,VALLE DEL CAUCA,JAMUNDI,MOTOCICLETA,1540.0,131.0,43.0
2017,76377,VALLE DEL CAUCA,LA CUMBRE,AUTOMOTOR,2.0,3.0,0.0
2017,76377,VALLE DEL CAUCA,LA CUMBRE,MOTOCICLETA,0.0,4.0,3.0
2017,76400,VALLE DEL CAUCA,LA UNION,AUTOMOTOR,31.0,5.0,0.0
2017,76400,VALLE DEL CAUCA,LA UNION,MOTOCICLETA,801.0,31.0,16.0
2017,76403,VALLE DEL CAUCA,LA VICTORIA,AUTOMOTOR,0.0,1.0,2.0
2017,76403,VALLE DEL CAUCA,LA VICTORIA,MOTOCICLETA,0.0,3.0,1.0
2017,76497,VALLE DEL CAUCA,OBANDO,MOTOCICLETA,0.0,3.0,2.0
2017,76520,VALLE DEL CAUCA,PALMIRA,AUTOMOTOR,1475.0,77.0,21.0
2017,76520,VALLE DEL CAUCA,PALMIRA,MOTOCICLETA,16693.0,486.0,89.0
2017,76563,VALLE DEL CAUCA,PRADERA,AUTOMOTOR,110.0,5.0,7.0
2017,76563,VALLE DEL CAUCA,PRADERA,MOTOCICLETA,6405.0,48.0,16.0
2017,76606,VALLE DEL CAUCA,RESTREPO,AUTOMOTOR,0.0,1.0,1.0
2017,76606,VALLE DEL CAUCA,RESTREPO,MOTOCICLETA,0.0,8.0,6.0
2017,76616,VALLE DEL CAUCA,RIOFRIO,AUTOMOTOR,0.0,4.0,0.0
2017,76616,VALLE DEL CAUCA,RIOFRIO,MOTOCICLETA,0.0,6.0,5.0
2017,76622,VALLE DEL CAUCA,ROLDANILLO,AUTOMOTOR,67.0,1.0,6.0
2017,76622,VALLE DEL CAUCA,ROLDANILLO,MOTOCICLETA,1104.0,16.0,10.0
2017,76670,VALLE DEL CAUCA,SAN PEDRO,AUTOMOTOR,0.0,1.0,2.0
2017,76670,VALLE DEL CAUCA,SAN PEDRO,MOTOCICLETA,0.0,3.0,4.0
2017,76736,VALLE DEL CAUCA,SEVILLA,AUTOMOTOR,24.0,2.0,1.0
2017,76736,VALLE DEL CAUCA,SEVILLA,MOTOCICLETA,325.0,25.0,9.0
2017,76823,VALLE DEL CAUCA,TORO,AUTOMOTOR,0.0,0.0,3.0
2017,76823,VALLE DEL CAUCA,TORO,MOTOCICLETA,0.0,6.0,6.0
2017,76828,VALLE DEL CAUCA,TRUJILLO,AUTOMOTOR,0.0,1.0,0.0
2017,76828,VALLE DEL CAUCA,TRUJILLO,MOTOCICLETA,0.0,9.0,2.0
2017,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,965.0,12.0,10.0
2017,76834,VALLE DEL CAUCA,TULUA,MOTOCICLETA,5224.0,103.0,49.0
2017,76845,VALLE DEL CAUCA,ULLOA,MOTOCICLETA,0.0,2.0,0.0
2017,76869,VALLE DEL CAUCA,VIJES,AUTOMOTOR,1.0,3.0,0.0
2017,76869,VALLE DEL CAUCA,VIJES,MOTOCICLETA,4.0,3.0,3.0
2017,76890,VALLE DEL CAUCA,YOTOCO,AUTOMOTOR,17.0,2.0,1.0
2017,76890,VALLE DEL CAUCA,YOTOCO,MOTOCICLETA,120.0,8.0,7.0
2017,76892,VALLE DEL CAUCA,YUMBO,AUTOMOTOR,177.0,47.0,13.0
2017,76892,VALLE DEL CAUCA,YUMBO,MOTOCICLETA,577.0,94.0,25.0
2017,76895,VALLE DEL CAUCA,ZARZAL,AUTOMOTOR,13.0,6.0,5.0
2017,76895,VALLE DEL CAUCA,ZARZAL,MOTOCICLETA,488.0,23.0,9.0
2017,80010,ATLANTICO,BARRANQUILLA,AUTOMOTOR,7553.0,0.0,73.0
2017,80010,ATLANTICO,BARRANQUILLA,MOTOCICLETA,26.0,0.0,183.0
2017,80780,ATLANTICO,BARANOA,AUTOMOTOR,476.0,0.0,5.0
2017,80780,ATLANTICO,BARANOA,MOTOCICLETA,4010.0,0.0,10.0
2017,81001,ARAUCA,ARAUCA,AUTOMOTOR,95.0,3.0,5.0
2017,81001,ARAUCA,ARAUCA,MOTOCICLETA,1171.0,90.0,29.0
2017,81065,ARAUCA,ARAUQUITA,AUTOMOTOR,0.0,2.0,0.0
2017,81065,ARAUCA,ARAUQUITA,MOTOCICLETA,0.0,21.0,2.0
2017,81220,ARAUCA,CRAVO NORTE,AUTOMOTOR,0.0,0.0,1.0
2017,81220,ARAUCA,CRAVO NORTE,MOTOCICLETA,0.0,0.0,3.0
2017,81300,ARAUCA,FORTUL,AUTOMOTOR,0.0,3.0,1.0
2017,81300,ARAUCA,FORTUL,MOTOCICLETA,0.0,5.0,1.0
2017,81370,ATLANTICO,CAMPO DE LA CRUZ,AUTOMOTOR,0.0,0.0,3.0
2017,81370,ATLANTICO,CAMPO DE LA CRUZ,MOTOCICLETA,0.0,0.0,5.0
2017,81410,ATLANTICO,CANDELARIA,AUTOMOTOR,0.0,0.0,1.0
2017,81410,ATLANTICO,CANDELARIA,MOTOCICLETA,0.0,0.0,2.0
2017,81591,ARAUCA,PUERTO RONDON,MOTOCICLETA,0.0,1.0,0.0
2017,81736,ARAUCA,SARAVENA,AUTOMOTOR,5.0,10.0,11.0
2017,81736,ARAUCA,SARAVENA,MOTOCICLETA,933.0,39.0,19.0
2017,81794,ARAUCA,TAME,AUTOMOTOR,23.0,12.0,11.0
2017,81794,ARAUCA,TAME,MOTOCICLETA,614.0,46.0,18.0
2017,82960,ATLANTICO,GALAPA,AUTOMOTOR,223.0,0.0,2.0
2017,82960,ATLANTICO,GALAPA,MOTOCICLETA,4322.0,0.0,10.0
2017,83720,ATLANTICO,JUAN DE ACOSTA,MOTOCICLETA,0.0,0.0,3.0
