DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD,TIPO_VEHICULO,AÑO,CODIGO_DANE_MUNICIPIO
MAGDALENA,SANTA MARTA (CT),47001,CAMPERO,2010-01-09,1,AUTOMOTOR,2010,47001
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-09,1,AUTOMOTOR,2010,76001
ATLANTICO,BARRANQUILLA (CT),80010,CAMION,2010-01-09,1,AUTOMOTOR,2010,80010
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2010-01-09,1,AUTOMOTOR,2010,80010
NARINO,IPIALES,52356,AUTOMOVIL,2010-01-09,1,AUTOMOTOR,2010,52356
SANTANDER,SAN GIL,68679,AUTOMOVIL,2010-01-09,1,AUTOMOTOR,2010,68679
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2010-01-09,1,AUTOMOTOR,2010,54001
CORDOBA,MONTERIA (CT),23001,CAMPERO,2010-01-09,1,AUTOMOTOR,2010,23001
MAGDALENA,SANTA MARTA (CT),47001,CAMIONETA,2010-01-09,1,AUTOMOTOR,2010,47001
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,50001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,50010
META,CUMARAL,50226,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,50226
ANTIOQUIA,NECOCLI,54900,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,54900
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,52835
NORTE DE SANTANDER,CONVENCION,54206,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,54206
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,76001
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,13001
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,53600
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2010-01-10,1,MOTOCICLETA,2010,50880
VALLE,CALI (CT),76001,CAMIONETA,2010-01-10,1,AUTOMOTOR,2010,76001
VALLE,CALI (CT),76001,CAMION,2010-01-10,1,AUTOMOTOR,2010,76001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-10,1,AUTOMOTOR,2010,11001
HUILA,SANTA MARIA,41676,CAMPERO,2010-01-10,1,AUTOMOTOR,2010,41676
CUNDINAMARCA,GACHETA,25297,CAMPERO,2010-01-10,1,AUTOMOTOR,2010,25297
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-01-10,1,AUTOMOTOR,2010,50010
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-10,1,AUTOMOTOR,2010,50010
TOLIMA,COYAIMA,73217,CAMIONETA,2010-01-10,1,AUTOMOTOR,2010,73217
TOLIMA,GUAMO,73319,CAMIONETA,2010-01-10,1,AUTOMOTOR,2010,73319
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-10,1,AUTOMOTOR,2010,76001
NARINO,CHACHAGUI,52240,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,52240
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,76001
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,13001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,50010
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,80010
TOLIMA,HERVEO,73347,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,73347
NARINO,BUESACO,52110,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,52110
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,19001
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,47001
NARINO,TAMINANGO,52786,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,52786
CAUCA,SUAREZ,19780,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,19780
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2010-01-11,1,MOTOCICLETA,2010,25307
META,VILLAVICENCIO (CT),50001,CAMIONETA,2010-01-11,1,AUTOMOTOR,2010,50001
CAUCA,POPAYAN (CT),19001,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,19001
BOYACA,MONIQUIRA,15469,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,15469
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,11001
CAUCA,ARGELIA,19050,CAMPERO,2010-01-11,1,AUTOMOTOR,2010,19050
CAUCA,ARGELIA,19050,CAMPERO,2010-01-11,1,AUTOMOTOR,2010,19050
ANTIOQUIA,MEDELLIN (CT),50010,CAMPERO,2010-01-11,1,AUTOMOTOR,2010,50010
NARINO,SANDONA,52683,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,52683
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,76001
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,50010
NARINO,IPIALES,52356,TAXI,2010-01-11,1,AUTOMOTOR,2010,52356
RISARALDA,PEREIRA (CT),66001,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,66001
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,52001
CALDAS,ANSERMA,17042,CAMION,2010-01-11,1,AUTOMOTOR,2010,17042
META,VILLAVICENCIO (CT),50001,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,50001
META,VILLAVICENCIO (CT),50001,CAMPERO,2010-01-11,1,AUTOMOTOR,2010,50001
CAUCA,POPAYAN (CT),19001,CAMPERO,2010-01-11,1,AUTOMOTOR,2010,19001
CAUCA,TIMBIO,19807,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,19807
CAUCA,BOLIVAR,19100,AUTOMOVIL,2010-01-11,1,AUTOMOTOR,2010,19100
SANTANDER,SOCORRO,68755,CAMIONETA,2010-01-11,1,AUTOMOTOR,2010,68755
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,76001
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,52660
MAGDALENA,FUNDACION,47288,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,47288
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,11001
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,50880
CAUCA,ARGELIA,19050,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,19050
NARINO,ALBAN,52019,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,52019
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,80010
RISARALDA,DOSQUEBRADAS,66170,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,66170
CUNDINAMARCA,RICAURTE,25612,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,25612
BOYACA,SOGAMOSO,15759,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,15759
ANTIOQUIA,MARINILLA,54400,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,54400
ATLANTICO,MALAMBO,84330,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,84330
ANTIOQUIA,GIRARDOTA,53080,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,53080
HUILA,PITALITO,41551,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,41551
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,70001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,50010
ANTIOQUIA,TARAZA,57900,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,57900
QUINDIO,MONTENEGRO,63470,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,63470
NARINO,SAN BERNARDO,52685,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,52685
CAUCA,PATIA,19532,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,19532
CAQUETA,FLORENCIA (CT),18001,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,18001
NARINO,TAMINANGO,52786,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,52786
NARINO,CONSACA,52207,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,52207
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-12,1,MOTOCICLETA,2010,52001
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,52001
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,80010
CALDAS,MANIZALES (CT),17001,CAMPERO,2010-01-12,1,AUTOMOTOR,2010,17001
META,VILLAVICENCIO (CT),50001,CAMPERO,2010-01-12,1,AUTOMOTOR,2010,50001
ANTIOQUIA,ITAGUI,53600,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,53600
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,50010
NARINO,PASTO (CT),52001,CAMIONETA,2010-01-12,1,AUTOMOTOR,2010,52001
GUAJIRA,MAICAO,44430,CAMIONETA,2010-01-12,1,AUTOMOTOR,2010,44430
ANTIOQUIA,BELLO,50880,TAXI,2010-01-12,1,AUTOMOTOR,2010,50880
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,11001
VALLE,CALI (CT),76001,CAMIONETA,2010-01-12,1,AUTOMOTOR,2010,76001
GUAJIRA,RIOHACHA (CT),44001,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,44001
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-12,1,AUTOMOTOR,2010,50010
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-12,1,AUTOMOTOR,2010,11001
SANTANDER,BARBOSA,68077,AUTOMOVIL,2010-01-12,1,AUTOMOTOR,2010,68077
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,19001
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,76001
VALLE,ROLDANILLO,76622,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,76622
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,52001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,11001
VALLE,FLORIDA,76275,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,76275
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,50010
VALLE,TULUA,76834,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,76834
CAUCA,PURACE,19585,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,19585
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,50880
ANTIOQUIA,BARBOSA,50790,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,50790
CASANARE,MANI,85139,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,85139
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,70001
HUILA,NEIVA (CT),41001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,41001
VALLE,PALMIRA,76520,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,76520
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,68001
VALLE,JAMUNDI,76364,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,76364
NARINO,OSPINA,52506,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,52506
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,80010
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2010-01-13,1,MOTOCICLETA,2010,25754
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-13,1,AUTOMOTOR,2010,11001
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-13,1,AUTOMOTOR,2010,50010
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,76001
VALLE,CALI (CT),76001,CAMIONETA,2010-01-13,1,AUTOMOTOR,2010,76001
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2010-01-13,1,AUTOMOTOR,2010,80010
CUNDINAMARCA,FUSAGASUGA,25290,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,25290
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,11001
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,52001
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-01-13,1,AUTOMOTOR,2010,11001
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-13,1,AUTOMOTOR,2010,11001
NARINO,IPIALES,52356,CAMIONETA,2010-01-13,1,AUTOMOTOR,2010,52356
BOLIVAR,BARRANCO DE LOBA,13074,VOLQUETA,2010-01-13,1,AUTOMOTOR,2010,13074
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,54001
ATLANTICO,BARRANQUILLA (CT),80010,TRACTO CAMION,2010-01-13,1,AUTOMOTOR,2010,80010
NARINO,PASTO (CT),52001,CAMPERO,2010-01-13,1,AUTOMOTOR,2010,52001
BOGOTA,BOGOTA D.C. (CT),11001,TAXI,2010-01-13,1,AUTOMOTOR,2010,11001
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,50010
VALLE,PALMIRA,76520,VOLQUETA,2010-01-13,1,AUTOMOTOR,2010,76520
GUAJIRA,RIOHACHA (CT),44001,CAMIONETA,2010-01-13,1,AUTOMOTOR,2010,44001
HUILA,PITALITO,41551,CAMION,2010-01-13,1,AUTOMOTOR,2010,41551
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-01-13,1,AUTOMOTOR,2010,50010
QUINDIO,QUIMBAYA,63594,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,63594
VALLE,YUMBO,76892,AUTOMOVIL,2010-01-13,1,AUTOMOTOR,2010,76892
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,52001
VALLE,CARTAGO,76147,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,76147
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,76001
TOLIMA,PLANADAS,73555,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,73555
SANTANDER,BARBOSA,68077,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,68077
RISARALDA,BELEN DE UMBRIA,66088,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,66088
NORTE DE SANTANDER,ABREGO,54003,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,54003
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,87580
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,50010
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,19001
HUILA,ACEVEDO,41006,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,41006
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,11001
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,80010
NARINO,CHACHAGUI,52240,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,52240
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,66001
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,91001
QUINDIO,MONTENEGRO,63470,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,63470
VALLE,EL CERRITO,76248,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,76248
VALLE,FLORIDA,76275,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,76275
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,20001
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,52660
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2010-01-14,1,MOTOCICLETA,2010,54001
BOLIVAR,CARTAGENA (CT),13001,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,13001
VALLE,CALI (CT),76001,CAMPERO,2010-01-14,1,AUTOMOTOR,2010,76001
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,76001
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,11001
BOYACA,TUNJA (CT),15001,CAMION,2010-01-14,1,AUTOMOTOR,2010,15001
SANTANDER,SIMACOTA,68745,CAMPERO,2010-01-14,1,AUTOMOTOR,2010,68745
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-14,1,AUTOMOTOR,2010,50010
CAUCA,TIMBIO,19807,CAMION,2010-01-14,1,AUTOMOTOR,2010,19807
NARINO,PASTO (CT),52001,CAMION,2010-01-14,1,AUTOMOTOR,2010,52001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-14,1,AUTOMOTOR,2010,11001
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-01-14,1,AUTOMOTOR,2010,11001
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,52001
VALLE,PALMIRA,76520,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,76520
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,50010
CESAR,VALLEDUPAR (CT),20001,AUTOMOVIL,2010-01-14,1,AUTOMOTOR,2010,20001
CALDAS,MANIZALES (CT),17001,CAMIONETA,2010-01-14,1,AUTOMOTOR,2010,17001
ATLANTICO,GALAPA,82960,CAMION,2010-01-14,1,AUTOMOTOR,2010,82960
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,44001
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,73001
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,68001
CAQUETA,SAN VICENTE DEL CAGUAN,18753,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,18753
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,76001
HUILA,TESALIA,41797,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,41797
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,87580
TOLIMA,FRESNO,73283,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,73283
SUCRE,SAN MARCOS,70708,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,70708
CORDOBA,CERETE,23162,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,23162
NARINO,LA CRUZ,52378,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,52378
ANTIOQUIA,APARTADO,50450,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,50450
TOLIMA,PURIFICACION,73585,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,73585
VALLE,JAMUNDI,76364,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,76364
HUILA,PITALITO,41551,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,41551
HUILA,CAMPOALEGRE,41132,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,41132
MAGDALENA,CIENAGA,47189,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,47189
SUCRE,SAN PEDRO,70717,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,70717
NORTE DE SANTANDER,EL ZULIA,54261,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,54261
VALLE,CANDELARIA,76130,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,76130
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,50010
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2010-01-15,1,MOTOCICLETA,2010,23001
ANTIOQUIA,RIONEGRO,56150,AUTOMOVIL,2010-01-15,1,AUTOMOTOR,2010,56150
ANTIOQUIA,RIONEGRO,56150,VOLQUETA,2010-01-15,1,AUTOMOTOR,2010,56150
ANTIOQUIA,RIONEGRO,56150,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,56150
ANTIOQUIA,MEDELLIN (CT),50010,CAMPERO,2010-01-15,1,AUTOMOTOR,2010,50010
PUTUMAYO,VALLE DEL GUAMUEZ,86865,CAMPERO,2010-01-15,1,AUTOMOTOR,2010,86865
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-15,1,AUTOMOTOR,2010,11001
MAGDALENA,SANTA MARTA (CT),47001,TRACTO CAMION,2010-01-15,1,AUTOMOTOR,2010,47001
CORDOBA,MONTERIA (CT),23001,CAMION,2010-01-15,1,AUTOMOTOR,2010,23001
ANTIOQUIA,RIONEGRO,56150,CAMPERO,2010-01-15,1,AUTOMOTOR,2010,56150
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,11001
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-15,1,AUTOMOTOR,2010,76001
CUNDINAMARCA,FACATATIVA,25269,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,25269
ANTIOQUIA,MEDELLIN (CT),50010,BUSETA,2010-01-15,1,AUTOMOTOR,2010,50010
NORTE DE SANTANDER,PAMPLONA,54518,CAMION,2010-01-15,1,AUTOMOTOR,2010,54518
ANTIOQUIA,APARTADO,50450,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,50450
NARINO,PASTO (CT),52001,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,52001
BOGOTA,BOGOTA D.C. (CT),11001,TAXI,2010-01-15,1,AUTOMOTOR,2010,11001
ANTIOQUIA,EL CARMEN DE VIBORAL,51480,CAMPERO,2010-01-15,1,AUTOMOTOR,2010,51480
RISARALDA,BELEN DE UMBRIA,66088,CAMION,2010-01-15,1,AUTOMOTOR,2010,66088
VALLE,CALI (CT),76001,CAMION,2010-01-15,1,AUTOMOTOR,2010,76001
BOLIVAR,MOMPOS,13468,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,13468
BOLIVAR,SANTA ROSA DEL SUR,13688,CAMPERO,2010-01-15,1,AUTOMOTOR,2010,13688
CORDOBA,CHINU,23182,AUTOMOVIL,2010-01-15,1,AUTOMOTOR,2010,23182
CORDOBA,MONTERIA (CT),23001,CAMIONETA,2010-01-15,1,AUTOMOTOR,2010,23001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,11001
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,52001
NARINO,IPIALES,52356,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,52356
CAUCA,ARGELIA,19050,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,19050
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,50010
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,13001
HUILA,PITALITO,41551,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,41551
CAUCA,PAEZ,19517,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,19517
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,76001
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,86568
NARINO,PUPIALES,52585,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,52585
NARINO,SANDONA,52683,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,52683
CAUCA,MIRANDA,19455,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,19455
CALDAS,LA DORADA,17380,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,17380
GUAJIRA,MAICAO,44430,MOTOCICLETA,2010-01-16,1,MOTOCICLETA,2010,44430
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-16,1,AUTOMOTOR,2010,52001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-16,1,AUTOMOTOR,2010,11001
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-16,1,AUTOMOTOR,2010,11001
NARINO,IPIALES,52356,AUTOMOVIL,2010-01-16,1,AUTOMOTOR,2010,52356
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843,CAMION,2010-01-16,1,AUTOMOTOR,2010,25843
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-16,1,AUTOMOTOR,2010,76001
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-16,1,AUTOMOTOR,2010,11001
VALLE,CALI (CT),76001,CAMION,2010-01-16,1,AUTOMOTOR,2010,76001
CAQUETA,FLORENCIA (CT),18001,CAMIONETA,2010-01-16,1,AUTOMOTOR,2010,18001
NARINO,SAN PABLO,52693,CAMPERO,2010-01-16,1,AUTOMOTOR,2010,52693
NARINO,EL TABLON DE GOMEZ,52258,AUTOMOVIL,2010-01-16,1,AUTOMOTOR,2010,52258
HUILA,NEIVA (CT),41001,CAMION,2010-01-16,1,AUTOMOTOR,2010,41001
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-01-16,1,AUTOMOTOR,2010,50010
SANTANDER,GIRON,68307,MOTOCICLETA,2010-01-17,1,MOTOCICLETA,2010,68307
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2010-01-17,1,MOTOCICLETA,2010,86380
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-17,1,MOTOCICLETA,2010,52001
